1;1970;7;16.4;3.8;7.7;45.6;132;464.5;899.7;2001.1;2740.2;1779;1012.5;1244.8;737.2;427.4;281.8;168.3;104.4;29.8;13.2;3.6;0;0;0;0
1;1971;0;0;0;1.4;3.6;31.36233344;39.21620296;78.91325231;270.9684031;416.9923451;460.7545944;359.9414263;421.1186814;380.5312088;395.1838812;325.5449334;191.3700725;125.3820435;31;7.5;0;0;0;0;0
1;1972;7;17.6;39.3;53.2;15.9;75;90.1;161.7;216.8;207.9;408;345.4;419;281.7;151.7;139.4;30.9;18.9;0;0;0;0;0;0;0
1;1973;296.5;9.1;14.9;17.1;9.4;62.5;52.2;200.5;340.8;491.0752172;616.7632603;463.4913745;476.0242359;281.6;140.1;88.2;64.3;43.5;0.4;3.1;12.4;12.4;3.1;0;0
1;1974;0;0;1.90335448;1.90335448;1.90335448;5.71006344;5.329392544;8.992357636;18.50455563;20.03057539;23.66352264;21.20280005;27.96848837;18.31871878;13.84650784;6.500623602;5.417186335;3.250311801;0;0;0;0;0;0;0
1;1975;14.5;37;0;0;8;0;0;15.1126769;54.52535381;102.394167;275.8752527;187.9002022;370.7877274;324.4126769;316.4251516;134.8;99.8;69.9;16;10.4;15.2;6.4;1.6;0;0
1;1976;0;0;0;0;0;0;0;15.3126769;16.62535381;141.594167;209.3752527;317.3002022;326.5877274;296.8126769;270.8251516;199.8;105.1;124.5;55.4;19.6;11.2;0;7.2;10.8;0
1;1977;7.5;18.5;0;0;4;0;63.6;116.5;151.6194211;317.6570703;457.1882457;402.2505966;363.4194211;273.881772;287.1688246;147.8;89.9;80.1;16.6;7.5;15.6;3.2;0.8;0;0
1;1978;0;0;0;0;0;10;34;167;194.5;122;138.1617148;308.7587437;393.3910867;260.3264007;257.532343;105.2;82;69.6;34;3.8;15.2;0;0;0;0
1;1979;0;0;0;0;81;176;225.9;342.9;555.8;673.9;496.5;269.7;270.1;193.1;161.3;129;69.5;48.3;16.8;8.7;0;0;0;0;0
1;1980;231.5231485;0;0;0;39;125.5077162;483.3632726;269.9401241;253.8324079;420.5570996;473.0617293;459.1570996;461.4601861;290.3385808;266.2339511;227.8277782;114.1169756;51.9092594;27.20308647;14;8;0;0;0;0
1;1981;0;0;0;0;174;831.0259173;1270.702155;1713.039954;570.1347701;517.745137;613.6036693;579.1244032;464.0311008;52.5;96.1;51.6;25.8;0;0;0;0;0;0;0;0
1;1982;0;0;0;2.849787116;161.8991485;564.9978712;2068.669571;2044.219784;2170.220636;1666.933083;1301.122339;1843.73436;1373.286276;991.5369146;419.0995742;296.8497871;163.0248936;188.7746807;78.62489356;0;0;0;0;0;0
1;1983;0;0;0;0;0.8;2.4;2;291.2;528.6;1822.2;1456.4;1394;1706.8;1084;1132.6;188.2;141.6;94;47;47;94;0.8;0;0;0
1;1984;0;0;0;84;139;176.8;616.4;1230.6;3140.2;3748.7;2882.6;2489;1236.2;578.7;417;148.6;0;126.6;63;21;21;42;0;0;0
1;1985;0;0;70.42537919;480.8595716;263.18678;650.9681768;537.2374446;541.3782538;720.1908463;1464.770489;1641.700867;1437.071796;1380.395384;777.3456986;432.3912137;380.004575;193.5399081;99.25382832;58.08201759;21.52670664;9.885231384;26.49445519;4.415742531;4.415742531;26.49445519
1;1986;2476.341257;12362.59612;595.1416442;0;0;48.24823338;170.8126839;138.9520109;229.385143;357.7400201;742.6505683;1137.815788;941.375297;647.7664699;438.3662738;255.548152;162.6874445;75.10944707;41.85675999;22.74845719;26.26723877;5.7102693;1.427567325;0;14.27567324
1;1987;0;2.80921479;0;0;9.44169347;124.8643839;316.7675964;290.2030466;447.2802276;504.2569818;871.1322017;1252.769855;1057.662357;753.5604345;488.4631215;289.5539456;178.7742951;79.26815098;41.62296541;21.7323588;25.84477608;5.61842958;1.404607395;0;14.04607396
1;1988;186.1454468;39.37627502;59.33313695;59.32173396;187.6971273;859.5126072;990.1809865;818.8866035;744.8919274;800.2824695;1840.364636;1449.867883;2529.24958;2004.745974;1373.048763;836.985162;471.7614499;177.7966003;80.81561459;38.51825716;14.06108732;4.135613916;4.342394611;4.962736698;0
1;1989;235.8723798;0;2.203349785;31.21180847;253.1094025;1061.51329;1684.021581;1912.461272;1419.057389;1086.486232;1189.737234;748.0510029;988.6834036;829.8362708;427.8911776;281.2927429;231.2411321;178.0303351;57.53279613;46.03018803;16.27143684;19.2894926;14.17825801;11.23705854;33.62945935
1;1990;0;0;0;40.3;706.4463092;1526.891142;3371.128593;5075.227117;6425.787782;2331.743356;1745.346309;611.2;1260.395571;977.3970473;781.2463092;252.9;275.5;279.9;72.8;53.8;41;28.2;12.7;8.4;8
1;1991;352.0944134;2258.613687;4194.041354;1641.443743;1773.561918;2361.317859;1113.432179;1445.994413;2339.991974;2715.132886;1626.044767;549.228324;508.9094413;319.9094413;303.7188827;247.5094413;267.2;277.9125885;102.4031471;57.3;51.1;18.8;4.7;0;18
1;1992;30.53259335;145.9471092;76.98289346;77.7007856;315.4634301;983.5317151;2021.625196;1482.014008;1434.357004;1733.225196;1546.622376;832.7355062;537.3925104;213.0616736;168.3523347;79.47850207;69.8;46.1;29;22.3;18;0;0;0;0
1;1993;7.723574223;27.35820268;20.93740001;8.747180443;25.30007206;99.17756138;163.602383;419.5952165;894.082904;1086.970473;1190.072976;1108.055792;892.4598824;545.168785;953.3030015;468.4147567;223.4356722;243.326824;118.4565597;49.90013968;39.01226427;23.23542393;30.71389858;37.35756389;6.22377427
1;1994;3178.1;0;25.4;76.2;1740.266981;2947.361131;1605.991305;795.4225098;801.5164816;1041.082928;1575.178001;900.173131;899.7590308;723.320002;543.472545;435.5470118;285.3362725;175.8107393;125.9165893;113.2165893;113.0082501;98.4564009;48.15752122;35.31513149;144.7196831
1;1995;0;0;2;6.780156986;98.02141287;41.90078493;88.5;279.2;1080.3;1104.750392;1223.5;734.9;538.9;409.4;222.5;277.9;205.2;113.3;93.4;76.3;42.4;48.8;29.6;26.1;32
1;1996;0;0;4.9375272;107.7627775;273.1340442;235.5177185;258.1494204;286.8764472;664.4325633;903.7296462;1103.568174;595.7530685;805.9083141;712.9786669;503.2525897;599.6155847;684.174357;434.723073;202.7427076;183.4384412;206.8218978;132.5673485;67.60034819;51.68776658;98.16717444
1;1997;0;0;29.6;465.1643972;2091.528794;2346.857349;1490.671446;2390.3;2606.7;2646.5;4520.9;2203.8;1851.5;1165.2;603.1;785.7;542;240;120.4;105.7;137.3;57.2;29.5;22.8;46
1;1998;0;0;2.06382519;42.3573844;297.7802359;1072.460415;1490.018744;1755.050833;2952.56292;2432.724633;3130.953929;1959.606169;1663.943424;967.1078846;574.8205074;638.3495482;269.497275;166.850693;89.15724829;75.84238455;54.88498507;23.11484215;9.493595884;5.572328019;19.07442673
1;1999;0;0;9.320677154;29.73101573;104.4;496.3;659.1;1197.8;1310;1637.710339;3261.603386;2169.193047;1639.451693;1083.1;687.37237;835.5310157;212.9;155.7;117.2;109.1;72.4;58.8;21.1;9.6;61.5
1;2000;0;0;0;72.21788604;602.3140946;649.2221446;1225.436115;2382.090513;2904.264405;3364.981369;3787.087579;1934.584474;985.3;942;360.1813687;233.8875791;155.5;80.6;62.19068433;35.89378955;9.2;1.6;0.4;0;7
1;2001;0;0;0;449.5075702;1179.788839;1623.973195;1987.023826;3158.713586;4413.667092;4260.471305;3813.305058;2683.353101;1415.643622;1071.26596;404.5971924;193.4351799;113.5645436;87.76750806;57.57548528;26.68132245;14.04280129;14.04280129;9.127820838;8.425680774;10.53210098
1;2002;0;0;0;6.423372392;76.54518767;200.7303873;598.9794755;1710.75818;2363.80104;3315.530716;3114.265048;2513.144448;2032.997362;1131.584103;752.0698508;504.2347328;181.4602701;97.95642897;72.79822044;54.0633843;23.55236544;12.84674478;5.352810326;3.211686195;0
1;2003;0;0;0;5.282507744;254.6829047;564.3699213;653.9744589;1575.904123;3362.448243;2247.376889;1694.562453;1062.180245;860.5205118;690.555825;372.6809214;181.9823918;104.9898414;47.54256971;15.18720977;8.584075085;2.641253876;0;0;0;0
1;2004;0;0;0;0;62.0705067;164.5065269;182.4584197;451.1594124;1699.445856;3212.811419;1715.245622;1289.701775;967.6175227;805.9192597;447.2225938;239.3585713;97.63310145;80.83600873;25.19563909;7.348728067;10.49818295;10.49818295;2.624545738;0;0
