1950;227221.0521;264497.5161;3925.945118;8984.023211;33578.08967;59513.14993;38101.23109;22709.42519;33514.81625;17102.87751;6688.116781;1735.233217;810.2150003;517.4482354;292.7667648;122.5535294;47.6597059;13.61705883;0;0;0;0;0;0;0
1951;34493.39277;43233.50988;23621.91454;24376.64687;47003.86366;59748.41756;70417.91025;33534.33891;32856.30848;15884.05934;8095.009046;3260.120292;2332.769078;1494.430191;814.0392095;328.0456516;127.5733089;54.67427526;12.14983895;0;0;0;0;0;0
1952;4421.089354;7682.446051;11665.26548;9196.724516;38988.81152;57830.55072;66407.50597;78472.03016;60928.70203;20550.08419;9214.698708;4749.700723;3177.827864;2165.801475;1224.509252;516.143988;200.6505557;84.05240603;25.25530976;2.387965174;0;2.387965174;0;0;0
1953;16402.63457;21593.47969;14130.47462;14727.51138;44603.60747;50109.81123;63493.19099;58955.29039;62224.0883;28231.60048;11823.05456;5519.381467;3638.232118;2332.989991;1290.584592;541.4531233;211.675395;57.05264198;7.994098712;0;0;3.997049356;0;0;0
1954;14798.22235;19899.76259;2611.62667;5404.717907;42788.31199;41007.82959;37064.17726;26000.79209;43926.52604;34465.94206;29010.05854;14880.37663;7274.551532;4022.911402;2190.673081;893.8357214;350.3695621;141.903698;38.1325609;20.6327382;8.842602087;14.73767015;0;0;0
1955;13292.07186;72607.25993;107287.3987;41941.69718;35017.91317;37856.51079;33830.71466;35982.03287;47166.0401;33888.22954;28044.4751;17338.7881;9230.555567;4325.630677;1995.382724;689.633336;181.9476547;73.52303048;10.53918813;0;0;0;0;0;0
1956;5455.190827;35667.9465;55303.52513;22788.43825;23588.79401;24829.47;26572.15091;24376.72911;39250.77308;24862.2025;14362.35765;8433.288443;6841.155907;4488.221384;2583.928397;1253.046845;550.7554147;125.7028148;35.10677209;18.64037638;1.77944945;3.5588989;1.77944945;0;5.25066265
1957;6089.934623;42315.06996;66202.86207;33613.54483;24985.6306;46228.05098;52604.04041;34524.62989;21085.61279;26196.20687;22519.74284;12836.54109;7662.128116;5142.791543;4471.688464;1877.453405;414.0054221;109.2198995;57.61850391;25.59217369;17.60483222;14.26508554;16.59373093;7.348901447;51.36098201
1958;21160.91996;41048.95893;57634.4369;29588.32348;59759.60063;48488.10819;37139.94963;34885.99089;26779.93766;12803.1848;15119.25083;12906.33105;6317.310284;5844.187189;5972.621444;3091.094678;586.4426833;527.7811261;121.8071189;197.0390658;216.1632118;79.37275166;31.17316395;3.14372004;25.14976032
1959;7803.004644;45504.07398;66430.07421;25743.97562;16178.56944;17160.22916;13576.9109;14502.35632;22618.65439;21351.81903;16637.41046;12476.49077;9847.584474;6672.771095;3002.145093;1088.049417;362.9544033;146.7968763;211.9705505;125.7789391;11.00302014;8.252265105;8.64523011;3.92965005;31.4372004
1960;4765.268193;22822.06176;30070.65918;19571.73298;30203.3756;25135.47605;17430.99263;22141.29992;29166.36361;22170.81491;13996.02181;10576.1728;6619.89583;4386.284083;2065.764589;696.9529465;291.4246629;106.7061098;76.32572666;86.55428778;2.422227645;1.051429259;0;0;0
1961;7810.454319;36086.14847;47257.93255;28389.97045;31705.44513;27849.29117;12016.94181;14113.73348;27816.72992;21708.60541;15008.74404;13126.35393;10429.07496;6656.860812;4175.148413;2185.1286;991.1940177;373.3099228;113.0988043;35.35265932;11.84113795;1.076467086;0;0;0
1962;6947.002039;29692.95782;35820.84612;20585.99747;23845.00195;24378.465;11403.00858;22139.97656;29668.40807;20170.94846;13373.4617;13259.35124;11780.88773;8759.541777;5779.56003;3402.526965;1651.879198;691.4169377;174.9405355;91.39263036;22.15628111;3.100135041;0;0;0
1963;6051.560767;29894.38623;38038.21666;21146.15506;20054.73334;14641.36382;8763.734215;6465.258779;8772.452514;15229.63364;12637.58109;6635.378547;4038.3852;1747.026405;683.9405905;256.7369646;254.0647003;215.7038919;53.75424396;17.30098187;5.08852408;6.106228896;2.035409632;1.017704816;0
1964;13483.23054;53406.9032;61334.14907;36573.94539;23305.84609;13435.74853;11043.7899;4904.259214;4604.186149;7354.113412;12063.30591;10829.1616;6151.659207;2898.396355;2140.612331;1312.899193;841.6474981;515.5826517;145.5088817;130.6142718;34.37217678;24.06052374;9.165913808;4.582956904;2.291478452
1965;13433.1842;48963.4793;51094.01859;28637.06204;15434.12178;11246.41076;11085.69806;4832.34491;2980.176125;3347.300293;4650.376582;7806.383818;10418.4148;7422.624802;5160.838268;3423.810817;2163.739276;1017.994747;255.451628;166.859584;73.78144871;36.32317475;5.675496055;2.270198422;4.540396844
1966;39434.65181;112262.4907;130123.6959;44908.9024;18095.58392;16944.62513;6580.297635;4015.356535;3188.917204;2732.183759;4138.482389;3998.480372;4872.389593;3081.165373;2028.836972;1203.2823;778.9400835;467.8171302;157.2633612;118.9336665;21.7770062;16.56079437;14.35268845;3.312158874;12.14458254
1967;65606.98875;71403.36954;107837.4652;43982.56748;17335.11767;14462.15176;16218.70611;3449.019451;4776.117904;8169.923844;4972.248016;3580.980311;5604.299542;5026.847165;4454.895792;3309.363676;2165.931233;1491.528259;759.0275736;532.3136281;311.3985135;194.4017397;91.55912481;58.62996219;104.8937439
1968;21692.82383;46196.10097;55827.8354;41113.11751;17492.1926;6842.125737;10761.41131;6080.248589;2257.817232;2834.494309;3940.073714;2867.34046;3523.811326;1953.033255;2133.448456;1730.570408;1018.763646;754.7531493;352.1070311;335.2362614;162.7006246;112.1325667;63.46273424;37.88047984;46.62959256
