1994;304847.4483;502294.2184;171942.1444;56713.20068;40131.33299;28247.32202;27582.85144;24303.22931;23657.88162;91142.13362
1995;443084;322790;296579;65551;53670;39327;22103;17701;16646;85605
1996;722824;749482;412119;158491;35371;15364;18206;16619;19819;74071
1997;395679;677870;247649;64537;19698;11968;12484;30680;45872;97818
1998;532128;763654;438936;124797;17678;107407;12045;12962;20139;69971
1999;518616;471242;89656;71018;56488;21618;18838;26332;61115;96145
2000;2366937;877696;448143;18006;25646;23979;14021;23319;26021;59710
2001;27286;961303;244691;124714;12045;20692;51034;36182;26059;92917
2002;113631;900618;362525;84557;18356;9956;14570;31194;34913;89807
2003;58558;357510;128196;34406;47537;23692;20889;27859;32092;142002
2004;273854;423563;155226;49878;11668;31479;50317;15861;29600;124960
2005;422232;225621;154590;90056;33912;26120;29029;24601;23453;138465
2006;123369;206540;260759;75970;17195;56002;25141;28851;85509;84372
2007;3642;218014;115151;258112;66369;37412;42705;34326;60701;127437
2008;755;63119;41758;67048;51597;27174;19392;16913;16230;44546
2009;1350;22619;20491;52868;24566;30804;33104;19219;10408;33310
2010;244;18233;14681;31594;24787;18450;14728;11765;12418;12144
2011;1287.2241154;68173.868852519;21397.488660891;17205.889322903;26735.404256339;10929.513432399;10119.266432138;7242.863780415;7044.044889352;17002.614734371
2012;12.64898445;389.6791044;5274.737784;9709.178442;2986.303164;6081.603519;14505.69389;30482.50669;7938.710984;18556.78942
2013;43.30723532;208.5057441;1857.699675;7657.867047;6054.515492;17065.70541;15350.55969;19432.87753;18707.32445;24068.17773
