1988;787366.587290718;200805.793228313;221887.075958981;45197.51592508;12256.122749173;9115.78791806;10263.361938115;5611.521367133;5199.921510515;33541.476396098
1989;457213.756631955;409308.472055716;103864.67058278;51466.550879694;26165.38023206;5341.397533457;9139.62847295;6316.561183842;4673.840239084;24559.390692268
1990;436997.997269443;328718.523219058;195471.499376863;53837.106673501;37392.043080166;7449.620338122;6938.341151597;10361.604352966;12813.065610705;27929.778872107
1991;243243.804678113;401949.817622858;186083.792387491;52344.397893162;39256.752023968;7562.772884331;5140.39819579;6163.310233829;14735.537298395;43603.530038704
1992;229346.44740829;527897.293951719;280116.592922293;50401.40174053;19088.997645522;12662.235918308;13101.644528031;10683.228110578;12769.92740312;50170.775698841
1993;280527.232036036;748302.497546654;362085.44416303;64109.589521503;24964.891091021;13405.928134621;11619.538169917;9312.902667067;9357.10366703;44736.31599994
1994;304847.448260986;502294.218404013;171942.144424255;56713.200677916;40131.332985237;28247.32202014;27582.85144057;24303.229312144;23657.88162066;91142.133619012
1995;443084.543752932;322788.959558519;296576.297068633;65549.228355873;53664.854983234;39323.073626532;22101.231997868;17699.578245142;16645.464133808;85604.52125374
1996;444406.635571631;669903.921182632;312383.4344203;170612.331024923;50657.89693233;22395.886595477;18070.44081222;15305.368704188;17362.059334112;85496.164060297
1997;306608.343549797;474220.518349351;189333.784292873;107589.333929348;66457.816067161;42199.561229177;25467.320622564;27051.131966625;31144.050747466;74423.381488188
1998;345669.200718926;474503.001032703;285613.732988389;138652.292434204;45367.367734108;76858.56781806;9469.997024555;10784.790918153;13078.785850455;52632.136659606
1999;290409.631667406;272684.366739694;137390.208337626;91980.985505786;37212.66160101;13566.89108036;10305.868389867;11995.654523084;27670.033480493;55145.572192109
2000;889624.528471159;389997.079625427;195407.886891724;51453.49158374;56121.656350009;35130.939204525;12280.225876163;14041.431322892;14717.912391512;44862.95790185
2001;15982.476620819;469970.962696281;134429.764547422;90059.7512183781;24958.739480059;20976.699418645;31157.449440326;21134.960540446;17744.245093953;68378.776779743
2002;59816.487441983;491265.588384163;206723.692859418;65444.914347136;31541.91257561;16088.977066126;10913.760209049;14936.196675182;17076.48406919;62174.30510476
2003;31034.137557571;198422.664377646;70574.6284632239;34138.955136824;42902.305046718;23442.29026007;17277.664170729;14727.239593337;15450.578295291;77055.443674666
2004;158681.335184859;233924.618334173;152822.738825179;33095.716506822;12919.389726645;22189.540620423;27680.71424983;7756.688495548;14995.114626094;72744.910015403
2005;315742.667663273;419028.322791658;125612.948920606;59295.29624106;24776.335782252;18596.106290484;17314.145319771;14099.894982665;12307.240272745;82639.883792166
2006;228907.656687318;162487.828338156;255561.216789281;44959.682472282;11959.762097059;27029.604028513;10456.095203724;11128.559045312;37838.785258789;47306.827357788
2007;1510.335011582;96996.186745768;42049.280094394;139515.70412458;62706.192772061;25348.623581901;20194.905365958;13424.897814554;26397.832783726;73222.572323875
2008;754.837793502;63119.195502271;41757.52121179;67048.616852113;51596.827311763;27174.350852879;19391.925754109;16913.387279502;16229.907431369;44547.893064445
2009;1024.588570658;22513.224176218;20457.99841545;52792.362858741;24551.398499741;30777.396662992;33063.473637723;19204.741624904;10416.828473971;33298.375216434
2010;244.240751484;18233.038729771;14681.420194007;31593.812069405;24787.398971104;18449.749975651;14727.645847722;11764.670587657;12418.08509615;12143.598114493
2011;1287.2241154;68173.868852519;21397.488660891;17205.889322903;26735.404256339;10929.513432399;10119.266432138;7242.863780415;7044.044889352;17002.614734371
2012;12.64898445;389.679104423;5274.737783868;9709.178441647;2986.303164387;6081.603518898;14505.693892904;30482.506692793;7938.710983627;18556.78941668
2013;43.30723532;208.505744071;1857.699674938;7657.867047077;6054.515491894;17065.705409296;15350.559688027;19432.87753359;18707.324445884;24068.177730041
