1;1986;458.56342298;2288.56692825;109.9648642;0;0;7.489535209;27.095205332;21.838818537;36.007387215;56.425594708;117.844646777;179.731147458;148.649986226;102.125075605;69.020713476;40.413861238;25.701112972;11.980938194;6.823729805;3.679544152;4.125223876;0.8967878;0.22419695;0;2.241969495
1;1987;0;0.272817975;0;0;3.15679721;30.885109595;68.056734472;64.972938719;96.298570291;88.224718841;126.317796785;163.548673981;143.032829819;105.268356283;63.284318281;39.431453538;23.185379563;10.441989771;5.3861484;2.334532733;2.509925368;0.545635948;0.136408987;0;1.364089875
1;1988;16.998837605;0.7082849;17;17.1;46.9;165.956250715;214.247965814;157.563954418;112.725499393;103.6580578;192.555215345;143.49186325;243.293173829;189.009098904;129.481813592;78.287667902;46.901828252;17.190552709;6.374564102;2.1248547;0;0;0;0;0
1;1989;0;0;0.550854745;27.720341898;86.195473426;345.358304771;460.344725078;642.417717172;666.508987551;485.299752244;374.809159546;172.830437059;175.697021142;155.103601145;76.789151371;54.865132546;47.59384992;36.686925982;10.576411095;8.703504963;2.864444674;2.864444674;2.423760878;2.20341898;13.957692705
1;1990;0;0;0;6.7;305.3;706.2;1659.2;1985;2703.6;700.9;454.6;88.3;423.7;302.3;315.6;36.9;39.8;40.6;10.3;7.5;6;4;1.6;0.9;2
1;1991;343;2199.5;4084.1;1592.9;1458.2;1513.3;689.7;703.1;1225.5;1433.8;866;247.1;185.5;125.8;144.9;103;84.5;120.9;40.7;18.1;16.4;6;1.5;0;5.5
1;1992;0;0;0;5.7;47.5;165.8;343.4;253.4;244.8;295.4;262.1;141.8;91.9;35.8;29.3;13.4;11.7;7.8;5.4;3.9;2.4;0;0;0;0
1;1993;0;0;0;0;1.5;18;37.2;114.195986432;231.70706496;285.526786848;315.17267936;293.316805632;237.921247584;147.217046176;256.913701536;124.209071744;59.04832768;65.397993216;30.699331072;11.9;9.2;5.6;7.2;8.7;1.5
1;1994;3178.1;0;25.4;76.2;1723.5;2887;1453.3;542.8;419.9;386.5;566.7;317.8;334.6;272.4;182.2;132.4;104.7;53.3;47;34.3;52.2;29.6;14.4;10.5;43
1;1995;0;0;0.5;1.4;16.1;6.5;16.2;51.2;341.8;377.6;383.3;214.4;98.7;74.5;40.2;50.5;37.5;21;17.1;13.9;7.6;8.8;5.4;4.8;6
1;1996;0;0;1.9375272;73.462777463;186.434044227;105.717718492;96.534566516;109.476447167;245.932563323;331.729646193;404.968174427;218.553068463;295.408314139;261.978666898;184.452589668;220.515584748;250.97435695;159.523072993;74.942707605;67.838441205;75.821897848;48.56734854;24.800348191;18.987766584;36.16717444
1;1997;0;0;19.6;370.9;1082.5;809;502.5;752.8;823.5;833.5;1414.8;690;579.1;364.7;188.9;245.8;169.3;75;37.6;32.9;42.7;18;9.3;7.2;14
1;1998;0;0;1.06382519;21.702033918;153.297210157;553.670379633;772.416162356;909.353787789;1532.482849348;1260.383674663;1624.415552401;1015.467792383;864.543424024;500.307884639;296.520507441;332.149548198;138.297274982;85.850693006;45.957248293;39.042384546;28.084985068;11.914842152;4.893595884;2.872328019;9.574426725
1;1999;0;0;9.1;14.4;32;148.6;197.3;357.9;394.1;491;986.3;659.3;497.9;329.7;216.4;254.9;65.8;50.5;37.4;32.8;21.6;17.6;6.4;3;19
1;2000;0;0;0;68.717886037;400.214094598;414.922144597;673.236115163;1255.390512787;1519.664405268;1753.981368662;1973.387579108;1008.584473885;513.5;490.8;188.581368662;122.387579108;80.9;41.8;32.690684331;18.893789554;4.8;0.8;0.2;0;3.5
1;2001;0;0;0;433.651992261;1114.659003629;1428.095824856;1523.065223664;2158.348586543;2920.315585732;2808.83216601;2492.90131723;1763.72958271;935.34157772;705.124076455;266.775630654;127.329616635;75.75508859;57.276012099;37.573063937;17.411907679;9.164161936;9.164161936;5.95670526;5.498497164;6.873121455
1;2002;0;0;0;3.332688514;39.714538121;104.146516055;310.773203878;887.606040763;1226.429372969;1720.22272124;1615.79848055;1303.91438088;1054.795914551;587.108626489;390.202280119;261.616048314;94.148450494;50.823499831;37.77046982;28.050128323;12.219857884;6.665377028;2.777240429;1.666344258;0
1;2003;0;0;0;3.354879068;161.747107101;358.426892568;415.334028711;1000.844298311;2135.464399701;1427.291364083;1076.20326929;674.582308765;546.509800337;438.56656628;236.686718275;115.575583901;66.67822149;30.193911619;9.645277323;5.451678486;1.677439536;0;0;0;0
1;2004;0;0;0;0;34.74814745;92.093610243;102.143391579;252.566873009;951.379299665;1798.587620129;960.224282686;721.997448338;541.689091015;451.167595674;250.362973617;133.99708445;54.656705506;45.253401332;14.104956259;4.113945575;5.877065108;5.877065108;1.469266277;0;0
1;2005;0;0;7.93351136;1.586702272;38.080854528;159.463578296;422.856155516;848.092364374;909.973752978;2056.762819908;1993.691404566;1272.138546678;776.690762132;458.953632176;161.446956196;111.06915904;49.187770432;36.890827824;8.726862496;3.173404544;3.173404544;0;0;0;0
1;2006;0;0;0;0;0;43.20896017;366.2473767;649.36894431;464.59920031;1281.04279067;1183.1024808;1517.2517728;904.0960523;1403.6739347;640.72715228;351.43287608;88.4754899;106.17058788;35.39019596;8.641792034;34.567168136;34.567168136;25.925376102;25.925376102;0
1;2007;0;0;0;0;0;28.173735415;227.4768267;113.738413315;113.73841335;141.91214875;1088.34096435;2052.0914099;1678.7372422;1427.2605667;1249.6616864;561.38776498;269.00699961;170.92066152;79.721236506;22.538988332;22.538988332;0;0;0;0
