SpeciesCode,StockID,YearC,FlagName,FleetCode,GearGrpCode,GearCode,LorD,TimeCatch,SampAreaCode,SquareTypeCode,QuadID,Lat,Lon,SexCode,SchoolTypeCode,IMI,IMA,Stock,Areac,Sexc,Monthc,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,4505.59425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,2121.344954,7966.057219,1171.771157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,6716.68652,124546.4665,65265.91708,5815.156093,0,4277.218179,2483.467021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,562.0842514,1415.720625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,705.624329,14988.8358,1312.790728,0,1650.644158,2039.803102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,16018.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,7542.045382,28321.82713,4166.013278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,23879.92319,442801.6767,232040.7662,20674.7003,0,15206.84958,8829.50269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,1998.38547,5033.330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,2508.71538,53290.00342,4667.381998,0,5868.556703,7252.138572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,374.365019,5066.220908,28907.08193,238492.0049,456093.3289,1057190.135,1229551.026,2269736.956,1281699.184,533827.5982,83744.39493,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,2515.35395,2219.354361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,2669.800629,4202.338645,0,196419.9784,64518.39302,22799.47108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,6611.845696,29105.94639,108629.7124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,17248.85345,195803.7927,241188.9657,136164.088,30708.08595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,6990.93399,3522.898327,5851.144853,975.3975891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,4720.076839,4164.631827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,5009.896963,7885.713782,0,368583.2726,121069.1532,42783.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,12407.16828,54617.48372,203844.3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,32367.5774,367426.9964,452592.5471,255512.7314,57623.90827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,13118.52975,6610.739932,10979.70857,1830.339452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,83.07538344,1124.245651,6414.7738,52923.78761,101211.7219,234601.1817,272849.8063,503677.5827,284422.0099,118461.7423,18583.72809,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,1841.41678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,866.9844592,3255.692949,478.8977772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,2745.080577,50901.59934,26673.89654,2376.629011,0,1748.080473,1014.982173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,229.7213896,578.598864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,288.3855953,6125.872022,536.5318626,0,674.6110905,833.6586588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Maroc,MAR,UN,UNCL,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,265.6641175,3595.189289,20513.60042,169243.2915,323661.7354,750223.6321,872537.6883,1610694.468,909544.0689,378825.0252,59428.31099,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,43095.42132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,20290.38779,76194.29826,11207.83828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,64244.23048,1191270.707,624259.9839,55621.20954,0,40911.03399,23754.03813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,5376.26255,13541.18312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,6749.20467,143366.2594,12556.67208,0,15788.19607,19510.45061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Germany,EU.DEU,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,7476.983446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Germany,EU.DEU,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,1806.351002,18888.94751,49431.6177,28099.50804,6514.473039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Germany,EU.DEU,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,2567.88428,6283.646572,25036.9994,38596.74734,12850.7127,6029.335718,2483.607716,5675.006272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Germany,EU.DEU,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,5424.497948,7392.040137,23761.00478,3404.456531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Denmark,EU.DNK,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,40315.57657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,9739.767736,101848.4012,266533.1791,151511.3517,35125.76142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,13845.92276,33881.15493,134998.4353,208112.0193,69290.49602,32509.92164,13391.50712,30599.39233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Denmark,EU.DNK,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,29248.66211,39857.56587,128118.3267,18356.68474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,249.5028839,3376.481942,19265.68974,158947.658,303972.3133,704585.0281,819458.3126,1512710.556,854213.4718,355779.8364,55813.08877,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,2742.64497,2419.89843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,2911.047674,4582.068042,0,214168.7716,70348.3683,24859.66425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,7209.301635,31736.00178,118445.6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,18807.48478,213496.9064,262983.1494,148468.0719,33482.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,7622.644893,3841.232513,6379.862762,1063.535925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,7306.143551,6446.377677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,7754.752231,12206.19046,0,570525.0979,187401.3163,66223.76491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,19204.88916,84541.66959,315527.8694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,50101.33838,568735.3134,700561.9255,395504.7254,89195.27375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,20305.99602,10232.67557,16995.34344,2833.157857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,74.6073397,1009.648992,5760.902785,47529.15769,90895.00403,210687.8034,245037.6675,452336.6966,255430.2927,106386.6946,16689.45067,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Sweden,EU.SWE,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,7063.363087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,1706.425202,17844.02701,46697.1027,26545.06718,6154.097936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,2425.831108,5936.040593,23651.9739,36461.60814,12139.82221,5695.798,2346.216652,5361.069756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Sweden,EU.SWE,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,5124.41934,6983.11877,22446.56622,3216.124894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Maroc,MAR,UN,UNCL,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,265.6641175,3595.189289,20513.60042,169243.2915,323661.7354,750223.6321,872537.6883,1610694.468,909544.0689,378825.0252,59428.31099,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Norway,NOR,PS,PS,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,214072.7176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,51717.44336,540807.4465,1415271.388,804514.0255,186515.1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,73520.82164,179906.4165,716831.6662,1105059.367,367927.388,172625.2696,71107.9083,162480.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Norway,NOR,PS,PS,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,155308.2237,211640.7147,680298.7999,97472.63276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Germany,EU.DEU,UN,UNCL,L,8,BF54,5x5,1,55,5,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,2323.298349,12092.2854,17157.57231,17510.9871,19672.78412,25628.73651,30268.14215,14144.29617,11033.18598,2186.833493,1526.950116,2447.638753,855.9243882,0,918.3354758,0,0,0
BFT,ATE,1952,EU.Germany,EU.DEU,UN,UNCL,L,9,BF54,5x5,1,55,5,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,4817.384463,7417.95767,3999.496899,11520.63947,20817.42812,35317.83456,33563.67622,14557.73926,5152.460535,779.7806263,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Germany,EU.DEU,UN,UNCL,L,10,BF54,5x5,1,55,5,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0,0,0,0,1745.618386,788.6557255,1821.700792,1000.670741,2796.466258,6067.948312,3940.298338,2070.967292,2202.58981,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,7,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,2051.538562,3457.628283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,804.4504499,27243.8611,81168.85646,328350.3934,162441.6474,37149.26343,16840.91046,14965.05483,1661.346376,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,845.6743312,6128.30479,4703.177074,821.9694455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,961.2103287,6450.898461,82771.7204,158952.2578,430950.3519,323159.6333,48889.93179,15973.24073,3051.814862,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,593.3320776,635.2701281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,320.4034429,1613.999187,50725.42922,49587.98236,15686.60001,6018.460144,3394.643507,2656.851923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,9122.441807,60127.10181,186775.5874,66390.81916,28786.61378,4714.745851,2690.128579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,268.8742257,3638.631161,20761.4731,171288.3146,327572.648,759288.8346,883080.8523,1630157.027,920534.3933,383402.4943,60146.4031,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,3596.249021,3173.05282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,3817.064353,6008.16288,0,280825.3506,92243.16431,32596.83415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,9453.080594,41613.32093,155309.9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,24661.01135,279944.3782,344832.4168,194676.3668,43903.93011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,9995.070283,5036.754234,8365.492239,1394.544344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,5965.126535,5263.167669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,6331.394665,9965.787025,0,465807.2177,153004.4621,54068.62519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,15679.89913,69024.34273,257613.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,40905.41349,464345.9419,571976.2419,322911.2206,72823.79418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,16578.90169,8354.503862,13875.90778,2313.141672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,115.4531978,1562.409346,8914.868849,73550.31375,140657.9958,326034.6868,379190.3371,699980.9711,395272.6933,164631.0423,25826.55349,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,7,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,306.8760954,517.2037643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,120.3324264,4075.229135,12141.51282,49115.76537,24298.57251,5556.912808,2519.120499,2238.523652,248.5098251,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,126.4988344,916.6926133,703.5171766,122.9529772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,143.7811007,964.9472687,12381.27464,23776.61778,64463.01512,48339.31388,7313.121795,2389.331519,456.5008165,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,88.75262433,95.02586014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,47.92703358,241.427472,7587.681726,7417.538569,2346.454827,900.2616786,507.782288,397.4209208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,1364.565782,8994.015798,27938.52577,9930.963879,4305.999313,705.2476734,402.3985557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,Maroc,MAR,UN,UNCL,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,188.17875,2546.592413,14530.46697,119880.6648,229260.3959,531408.4062,618047.5293,1140908.582,644260.3823,268334.3929,42095.05363,0,0,0,0,0,0,0,0,0,0,0,0,0
