SpeciesCode,StockID,YearC,FlagName,FleetCode,GearGrpCode,GearCode,LorD,TimeCatch,SampAreaCode,SquareTypeCode,QuadID,Lat,Lon,SexCode,SchoolTypeCode,IMI,IMA,Stock,Areac,Sexc,Monthc,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,63.89313025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,38.33587815,102.2290084,12.77862605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,115.0076345,1674.000013,715.6030589,51.1145042,0,25.5572521,12.77862605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,12.77862605,25.5572521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Germany,EU.DEU,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,12.77862605,204.4580168,12.77862605,0,12.77862605,12.77862605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,227.1600793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,136.2960476,363.4561269,45.43201586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,408.8881428,5951.594078,2544.192888,181.7280634,0,90.86403172,45.43201586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,45.43201586,90.86403172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,45.43201586,726.9122537,45.43201586,0,45.43201586,45.43201586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,26.46165466,264.6165467,767.3879853,4542.584052,6161.155262,11413.79371,10690.50849,16719.35548,8150.189638,2985.756701,418.9761989,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,295.0617757,152.0015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,319.0620158,265.8850132,0,3562.859177,904.0090448,265.8850132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,208.943267,510.7502082,1601.89838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,410.1217505,3463.250337,3508.81942,1458.210668,273.4145003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,170.4330778,61.09865052,80.39296122,9.647155345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,553.6851995,285.2317694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,598.7217947,498.934829,0,6685.726706,1696.378418,498.9348289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,392.0832991,958.4258423,3005.97196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,769.5959351,6498.810119,6584.320779,2736.341104,513.0639568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.France,EU.FRA,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,319.8186971,114.6519858,150.857876,18.10294512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,5.87210876,58.7210876,170.2911541,1008.045337,1367.222656,2532.836245,2372.331939,3710.194051,1808.609498,662.5696051,92.97505538,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,26.11284453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,15.66770672,41.78055125,5.222568906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,47.00312016,684.1565267,292.4638588,20.89027562,0,10.44513781,5.222568906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,5.222568906,10.44513781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,5.222568906,83.56110249,5.222568906,0,5.222568906,5.222568906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Maroc,MAR,UN,UNCL,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,18.77822921,187.7822921,544.568647,3223.596015,4372.197701,8099.676198,7586.4046,11864.71116,5783.694596,2118.810196,297.3219625,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,611.129457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,366.6776742,977.8071312,122.2258914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,1100.033023,16011.59177,6844.649918,488.9035656,0,244.4517828,122.2258914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,122.2258914,244.4517828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1950,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,122.2258914,1955.614262,122.2258914,0,122.2258914,122.2258914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Germany,EU.DEU,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,77.79450435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Germany,EU.DEU,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,31.11780174,248.9424139,513.4437288,248.9424139,46.67670261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Germany,EU.DEU,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,62.23560348,108.9123061,342.2958192,404.5314226,108.9123061,46.67670261,15.55890087,31.11780174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Germany,EU.DEU,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,93.35340522,93.35340522,248.9424139,31.11780174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Denmark,EU.DNK,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,419.4646571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,167.7858628,1342.286903,2768.466737,1342.286903,251.6787943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,335.5717256,587.2505199,1845.644491,2181.216217,587.2505199,251.6787943,83.89293142,167.7858628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Denmark,EU.DNK,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,503.3575885,503.3575885,1342.286903,167.7858628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,17.63588694,176.3588694,511.4407213,3027.493925,4106.222343,7606.9459,7124.898323,11142.94123,5431.853178,1989.91591,279.2348766,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,321.7239844,165.736598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,347.8929209,289.9107675,0,3884.804283,985.6966091,289.9107674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,227.8236827,556.9023354,1746.648234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,447.1809448,3776.194645,3825.881416,1589.976693,298.1206299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,185.8336571,66.61961292,87.65738542,10.51888625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,857.0418846,441.5064254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,926.7534256,772.2945213,0,10348.74659,2625.801372,772.2945213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,606.9004733,1483.53449,4652.903629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,1191.247213,10059.42091,10191.78171,4235.545645,794.1648086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.France,EU.FRA,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,495.0430662,177.4682691,233.5108803,28.02130564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,5.273552704,52.73552704,152.9330284,905.2932141,1227.858854,2274.659066,2130.515292,3332.006383,1624.254233,595.0325301,83.4979178,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Sweden,EU.SWE,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,73.4909786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,29.39639144,235.1711315,485.0404589,235.1711315,44.09458716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,58.79278288,102.88737,323.3603058,382.1530887,102.88737,44.09458716,14.69819572,29.39639144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,EU.Sweden,EU.SWE,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,88.18917432,88.18917432,235.1711315,29.39639144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Maroc,MAR,UN,UNCL,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,18.77822921,187.7822921,544.568647,3223.596015,4372.197701,8099.676198,7586.4046,11864.71116,5783.694596,2118.810196,297.3219625,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Norway,NOR,PS,PS,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,2227.326178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Norway,NOR,PS,PS,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,890.9304712,7127.443769,14700.35278,7127.44377,1336.395707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Norway,NOR,PS,PS,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,1781.860942,3118.256649,9800.235183,11582.09613,3118.256649,1336.395707,445.4652356,890.9304712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1951,Norway,NOR,PS,PS,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,2672.791413,2672.791413,7127.443769,890.9304712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Germany,EU.DEU,UN,UNCL,L,8,BF54,5x5,1,55,5,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,0,0,0,19.10372139,85.96674625,107.4584328,95.51860695,95.51860696,112.2343632,121.7862239,52.53523382,38.20744278,7.163895522,4.775930348,7.163895522,2.387965174,0,2.387965174,0,0,0
BFT,ATE,1952,EU.Germany,EU.DEU,UN,UNCL,L,9,BF54,5x5,1,55,5,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,0,0,0,33.43151244,45.37133831,21.49168657,54.923199,90.7426766,140.8899453,124.1741891,50.14726865,16.71575622,2.387965174,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Germany,EU.DEU,UN,UNCL,L,10,BF54,5x5,1,55,5,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,0,0,0,0,11.93982587,4.775930348,9.551860696,4.775930348,11.93982587,23.87965174,14.32779104,7.163895522,7.163895522,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,7,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,21.85250221,29.13666962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,14.56833481,349.6400354,837.6792515,2818.972785,1216.455957,240.3775243,94.69417625,72.84167404,7.284167404,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,14.56833481,80.12584144,50.98917183,7.284167404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,21.85250221,116.5466785,1085.340943,1646.221833,3700.357041,2381.922741,305.935031,87.41000885,14.56833481,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,7.284167404,7.284167404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,7.284167404,29.13666962,655.5750664,539.0283879,138.3991807,43.70500443,21.85250221,14.56833481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Denmark,EU.DNK,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,145.6833481,764.8375774,1988.577701,568.1650576,203.9566873,29.13666962,14.56833481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,19.00513282,190.0513282,551.1488517,3262.5478,4425.028424,8197.547288,7678.073658,12008.07642,5853.580907,2144.412486,300.9146029,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,421.8553902,217.3194434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,456.1689864,380.140822,0,5093.887015,1292.478795,380.140822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,298.7301327,730.2292132,2290.264351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,586.3588078,4951.474377,5016.625355,2084.831317,390.9058719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Espa?a,EU.ESP-ES-CANT_BFT,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,243.6713883,87.35389391,114.9393341,13.79272009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,5,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,May,0,0,699.7348535,360.4694699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,6,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jun,0,0,756.6510857,630.5425713,0,8449.270457,2143.844742,630.5425713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,7,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,495.5060206,1211.236939,3798.879492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,8,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,972.5979662,8213.049492,8321.115933,3458.126102,648.3986442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.France,EU.FRA,BB,BB,L,9,BF54,ICCAT,0,0,0,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,404.1796483,144.8945909,190.6507775,22.8780933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Portugal,EU.PRT-PT-MAINLND,TP,TRAP,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,8.160705446,81.60705446,236.6604579,1400.921101,1900.084251,3519.984282,3296.925,5156.205724,2513.497277,920.7995978,129.2111695,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,7,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,0,0,3.268771389,4.358361852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,7,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Jul,0,0,0,0,0,2.179180926,52.30034223,125.3029033,421.6715092,181.9616073,35.95648528,14.16467602,10.89590463,1.089590463,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,0,2.179180926,11.98549509,7.627133241,1.089590463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,8,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Aug,0,0,0,0,3.268771389,17.43344741,162.348979,246.2474446,553.5119553,356.2960814,45.76279944,13.07508556,2.179180926,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,58,7,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,0,0,1.089590463,1.089590463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,9,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Sep,0,0,0,0,1.089590463,4.358361852,98.06314167,80.62969426,20.7022188,6.537542778,3.268771389,2.179180926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,EU.Sweden,EU.SWE,UN,UNCL,L,10,BF54,1x1,1,60,4,U,n/a,20,399,East,ATL,unisex,Oct,0,0,0,0,0,21.79180926,114.4069986,297.4581964,84.98805611,30.50853296,4.358361852,2.179180926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFT,ATE,1952,Maroc,MAR,UN,UNCL,L,17,BF58,1x1,4,36,6,U,n/a,20,399,East,ATL,unisex,Jul,0,0,13.30124569,133.0124569,385.7361251,2283.38051,3096.973372,5737.270642,5373.703259,8404.170403,4096.783673,1500.823889,210.6030568,0,0,0,0,0,0,0,0,0,0,0,0,0
